792857,CPF5775,Rajah Powers,M1495,Cough Drops,"Pharmacy, Health and Wellness",Debit Card,3,119,2021-07-23 10:20,Namibia,Windhoek,etsy.com,IPLEIVYVJQ,Y,
404622,LJH7615,Cody Cruz,L4636,Table,Home Furniture and Appliances ,Affirm Monthly Payments,2,251,2021-05-24 13:20,Swaziland,Mbabane,massmart.co.za,CONJYOFXCW,Y,
126876,PMY2150,Ronan Crane,M5179,Lightbulb,Household Essentials,Debit Card,3,217,2021-02-05 17:35,Kenya,Nairobi,etsy.com,RHETBCPEYS,N,authentication denied 
631655,DEX1771,Jerry Juarez,X4312,Toolbelt,Home Improvement,Paypal,2,277,2021-07-14 16:00,Malawi,Lilongwe,walmart.cn,WHEECFEYRI,N,billing address not matching
928884,VGM8533,Doris Buck,S6252,Apple,Grocery,Electronic Benefits Transfer (EBT),6,281,2021-01-23 11:39,Ghana,Accra,walmart.ca,QZWPORUDHU,Y,
951480,EUG5588,Amal Mercer,T4982,Jack,Automotive,Debit Card,3,90,2021-07-21 15:06,Lesotho,Maseru,walmart.ca,BRVIKHJTKQ,Y,
830695,YWG6126,Lael Gonzalez,Y2254,Apple,Grocery,Benefit Card,2,11,2021-10-07 16:38,El Salvador,San Salvador,alibaba.com,PUVYSGHFKG,Y,
813568,EXI4211,Jeremy Shaffer,C3157,Cough Drops,"Pharmacy, Health and Wellness",Paypal,8,258,2021-08-19 3:10,Mexico,Mexico City,walmart.cn,MIJOVXJWRE,N,incorrect card number 
896081,UIH8515,Chava Schneider,U2156,Grill,Patio and Garden,Paypal,2,18,2021-05-19 16:01,Costa Rica,San Jose,samsclub.com,RDGKBXPNGG,Y,
714306,JQB1101,Oleg Underwood,B1971,Seeds,Patio and Garden,Debit Card,9,224,2021-07-18 22:26,Costa Rica,San Jose,walmart.us,PHMBENMQXJ,Y,
565230,RSX2171,Cyrus Carson,E6181,Blanket,Household Essentials,Debit Card,9,104,2021-02-26 22:51,Malawi,Lilongwe,walmart.ca,MQDQMCQWWP,Y,
380884,PQY4262,Stuart Weber,P7567,Soccerball,Sports and Outdoors,Affirm Monthly Payments,6,89,2021-07-21 10:44,Zambia,Lusaka,alibaba.com,HPIUUSJTEM,Y,
182217,GVK8142,Adam Holland,G0550,Lightbulb,Household Essentials,Gift Card,4,64,2021-12-04 7:53,United States,Bentonville,alibaba.com,YLILHPHMOZ,N,low balance 
390738,FHS5366,Hollee Powers,J6925,Chew Toy,Pets,Debit Card,8,205,2021-09-06 22:23,Guatemala,Guatemala City,walmart.cn,WEEDNHMGNN,N,invalid CVV
621727,GUF1837,Carl Bender,F3533,Towel,Household Essentials,Affirm Monthly Payments,5,158,2021-01-12 20:55,Nicaragua,Managua,samsclub.com,RITDRUHPBX,N,incorrect card number 
937504,PHH5543,MacKenzie Rollins,Y2603,Lightbulb,Household Essentials,Paypal,8,188,2021-11-21 6:23,Botswana,Gaborone,walmart.ca,EJXFGOLKAQ,N,low balance 
907670,ZJJ1557,Clio Larson,N1688,Bat,Sports and Outdoors,Affirm Monthly Payments,5,209,2021-04-13 0:00,Tanzania,Dar es Salaam,flipcart.com,ONXRJDFKFF,N,billing address not matching
632379,URH1630,Logan Ortiz,N3282,Phone,Electronics,Paypal,3,156,2021-11-19 7:04,South Africa,Johannesburg,massmart.co.za,VBXAYYNOJR,Y,
527803,XZD7117,Gabriel Tyson,O4235,Jack,Automotive,Debit Card,2,236,2021-04-26 7:33,Lesotho,Maseru,amazon.com,ERRTFJVJXX,N,authentication denied 
545109,YFB6490,Pandora Boyle,N6486,Chair Cover,Patio and Garden,Affirm Monthly Payments,9,116,2021-01-04 3:58,Tanzania,Dar es Salaam,flipcart.com,YXQMFKMYVH,N,authentication denied 
785452,NKV1115,Hiroko Johnston,O8465,Blanket,Household Essentials,Electronic Benefits Transfer (EBT),5,84,2021-02-20 1:39,China,Beijing,walmart.us,ZOYTGYWLJQ,Y,
321518,IXR5674,Uta Johnston,O4098,Table,Home Furniture and Appliances ,Debit Card,8,135,2021-07-18 1:38,Nicaragua,Managua,ebay.com,ESITZWJKSC,N,invalid pin
657391,KUJ8109,Bryar Boone,G9388,Bread,Grocery,Electronic Benefits Transfer (EBT),7,19,2021-06-07 7:36,Namibia,Windhoek,shopify.com,ESNJGGXHGI,Y,
754178,XNB8450,Breanna Ayala,Y9555,Cat Tower,Pets,Electronic Benefits Transfer (EBT),5,115,2021-12-24 3:24,Swaziland,Mbabane,shopify.com,BPNXDHCXKK,N,authentication denied 
595609,XRM7103,Bertha Bowen,N5523,Cushion,Automotive,Credit Card,5,148,2021-03-07 0:57,Mexico,Mexico City,etsy.com,XKCOFGBNXO,N,invalid expiration date 
256220,VSX7454,Wylie Winters,A7382,Soap,Beauty and Personal Care,Gift Card,8,36,2021-02-06 10:35,Swaziland,Mbabane,etsy.com,YBDMEBXRJV,Y,
330322,YGC3337,Caryn Park,F4980,Lightbulb,Household Essentials,Benefit Card,2,191,2021-12-08 19:42,Lesotho,Maseru,walmart.cn,SQWRZJIXBN,N,authentication denied 
269085,FKK5994,Henry Patterson,Q8406,Table,Home Furniture and Appliances ,Gift Card,3,102,2021-04-05 16:12,India,Mumbai,massmart.co.za,KNPHOOYRQU,N,insufficient fund
460921,LFV1932,Erin Reid,R2388,Bottle,Baby,Electronic Benefits Transfer (EBT),2,192,2021-12-09 13:31,United States,Bentonville,shopify.com,SBISNTSEJQ,Y,
658060,VXE7783,Emerald Byers,L7283,Tylenol,"Pharmacy, Health and Wellness",Gift Card,6,82,2021-03-24 18:45,Malawi,Lilongwe,lider.cl,LDTEHVHTVX,N,low balance 
986036,QVU8660,Candace Garner,Q2977,Formula,Baby,Electronic Benefits Transfer (EBT),6,46,2021-02-16 17:23,Costa Rica,San Jose,amazon.com,HATSNPAHKA,N,authentication denied 
453797,YXF2532,Holmes Kerr,M6528,Cat Tower,Pets,Electronic Benefits Transfer (EBT),7,133,2021-11-06 19:37,Ghana,Accra,walmart.ca,YGTECHTGPH,Y,
208990,SUP5058,Jeremy Dejesus,B3915,Shampoo,Beauty and Personal Care,Paypal,2,265,2021-01-09 7:39,Zambia,Lusaka,flipcart.com,PFFIFQQVRN,N,insufficient fund
625909,OEH6143,Marcia Berry,T4256,Hammer,Home Improvement,Credit Card,8,214,2021-03-18 4:51,Chile,Santiago,massmart.co.za,DRRXSHHIIP,N,authentication denied 
872077,JWU0376,Cassandra Reyes,D1771,Tylenol,"Pharmacy, Health and Wellness",Debit Card,8,117,2021-05-03 15:55,Mozambique,Maputo,lider.cl,UBCVUCUKXM,N,incorrect card number 
837836,AYJ3448,Yuri Johnson,M5662,Shirt,Apparels,Electronic Benefits Transfer (EBT),2,285,2021-05-05 18:39,Canada,Toronto,alibaba.com,MVLQQGAVXM,Y,
983882,NQQ8390,September Figueroa,V1218,Basketball,Sports and Outdoors,Benefit Card,3,261,2021-03-20 8:56,Nicaragua,Managua,massmart.co.za,MVXUBUUWRX,Y,
547143,IKO1728,Brittany Cohen,S8375,Soccerball,Sports and Outdoors,Affirm Monthly Payments,1,255,2021-11-08 3:05,Swaziland,Mbabane,alibaba.com,SXUQHJCELO,Y,
423934,MUY4685,Randall Lindsey,H7303,Hammer,Home Improvement,Electronic Benefits Transfer (EBT),7,13,2021-05-06 4:39,Malawi,Lilongwe,alibaba.com,FBIXWTGNKA,N,billing address not matching
401468,TEN6748,Sybill Haley,Q9455,Hammer,Home Improvement,Credit Card,5,13,2021-11-26 6:07,Zambia,Lusaka,amazon.com,WUCBKRDXPJ,N,invalid pin
311101,TDF7876,Timon Lee,R6721,Shampoo,Beauty and Personal Care,Debit Card,2,40,2021-08-09 2:17,Mexico,Mexico City,flipcart.com,KEZVOMWUYE,N,invalid pin
487110,DJN4542,Kellie Farmer,E9226,Bread,Grocery,Paypal,5,284,2021-08-20 3:06,Mozambique,Maputo,shopify.com,RKVPBNIFEF,Y,
564927,LGG7310,Ryan Mccarthy,R1299,Apple,Grocery,Credit Card,3,149,2021-09-06 19:10,Swaziland,Mbabane,walmart.com.mx,SMSHKIXSLJ,Y,
286084,SZW7367,Cruz Glover,F2624,Cushion,Automotive,Affirm Monthly Payments,1,33,2021-06-23 15:32,Swaziland,Mbabane,walmart.cn,ECDWMHHFEC,Y,
333677,ECF7508,Kristen Hodges,C1135,Protein,"Pharmacy, Health and Wellness",Credit Card,9,102,2021-08-08 23:11,United States,Bentonville,walmart.ca,HSSVNRKCDA,N,invalid CVV
617664,XYS7103,Ezra Ellison,M6796,Shirt,Apparels,Electronic Benefits Transfer (EBT),2,189,2021-09-14 7:11,Mexico,Mexico City,alibaba.com,EEYHWPRQWM,Y,
248181,TBE3115,Shad Mendez,J8755,Tylenol,"Pharmacy, Health and Wellness",Debit Card,6,129,2021-10-18 22:45,Nigeria,Lagos,walmart.cn,CGOXTKMVEU,Y,
641786,VXT6181,Alvin Higgins,F8470,Razor,Beauty and Personal Care,Credit Card,2,168,2021-12-05 13:30,Uganda,Kampala,walmart.ca,AIGPYWGLDK,Y,
938701,RXF6256,Geoffrey Diaz,F7576,Shampoo,Beauty and Personal Care,Gift Card,5,235,2021-07-08 15:09,Tanzania,Dar es Salaam,walmart.com.mx,PMDKDYTFKI,N,invalid CVV
538110,KTB6179,Quemby Strong,E4577,Cat Tower,Pets,Benefit Card,4,51,2021-09-09 21:56,Costa Rica,San Jose,flipcart.com,MPOWPDDHGV,Y,
596508,NBH5867,Carolyn Mullen,L3247,Table,Home Furniture and Appliances ,Electronic Benefits Transfer (EBT),8,122,2021-04-23 4:23,South Africa,Johannesburg,walmart.cn,YKGPQUMOND,N,incorrect card number 
415992,RNL7172,Fuller Pierce,M7370,Razor,Beauty and Personal Care,Debit Card,1,161,2021-02-01 4:10,India,Mumbai,flipcart.com,BGJQOXYJOX,Y,
368105,GQZ8875,Tanisha Gould,G4665,Shirt,Apparels,Electronic Benefits Transfer (EBT),4,123,2021-05-19 17:51,Namibia,Windhoek,shopify.com,RTEQFBFSJT,N,incorrect card number 
132524,LJE5506,Leandra Wiley,K6184,Xbox,Toys and Video Games,Paypal,6,102,2021-07-19 0:37,Namibia,Windhoek,walmart.com.mx,VTJMWAZKNT,N,insufficient fund
728185,BOD5736,Rosalyn Rosa,N3753,Bread,Grocery,Benefit Card,3,155,2021-02-07 23:15,Malawi,Lilongwe,ebay.com,EUBBJNVZCY,Y,
462443,CTF5488,Keaton Wells,C7711,Soap,Beauty and Personal Care,Paypal,7,132,2021-10-26 5:02,Costa Rica,San Jose,samsclub.com,MFRXWRTYVK,Y,
922097,SGV1306,Judah Glover,I3795,Bread,Grocery,Credit Card,4,41,2021-02-04 3:50,Canada,Toronto,walmart.ca,HGTVICOIGJ,N,invalid expiration date 
406867,GST5874,Stuart Palmer,D5788,Towel,Household Essentials,Debit Card,3,87,2021-02-11 8:00,Swaziland,Mbabane,etsy.com,OGNTEIVSEG,Y,
138871,QVM4350,Kirby Dillon,W6658,Tylenol,"Pharmacy, Health and Wellness",Paypal,6,15,2021-03-22 16:17,Canada,Toronto,lider.cl,SCXOMYNOYF,N,low balance 
570225,WVZ5181,Jaden Alvarez,E3303,Bread,Grocery,Gift Card,1,172,2021-02-23 23:26,China,Beijing,flipcart.com,OCTSCNNJKC,N,invalid pin
366037,KNT7252,Uriah Dominguez,K6542,Tire,Automotive,Benefit Card,8,261,2021-05-13 22:23,Guatemala,Guatemala City,shopify.com,FPFBNEDEMB,Y,
650906,LSM4646,Shannon Miles,H5323,Saw,Home Improvement,Paypal,3,297,2021-10-13 13:43,India,Mumbai,lider.cl,KIVHUKEBHN,Y,
577992,XCQ1767,Garth Stark,A9363,Formula,Baby,Gift Card,2,144,2021-10-08 4:06,Zambia,Lusaka,etsy.com,RNHFRXHIRW,Y,
160091,VFX3847,Bethany Benjamin,F4721,Diapers,Baby,Affirm Monthly Payments,4,272,2021-08-22 16:11,Chile,Santiago,etsy.com,UMTIEWPFVZ,N,invalid expiration date 
744085,HVG2780,Yetta Hutchinson,V1932,Cereal,Grocery,Affirm Monthly Payments,7,212,2021-10-31 10:47,India,Mumbai,ebay.com,QPSBSFYSKC,Y,
502068,XWD2516,Latifah Drake,J4561,Protein,"Pharmacy, Health and Wellness",Affirm Monthly Payments,7,79,2021-11-28 7:57,Nicaragua,Managua,walmart.cn,BGGWYSNJWI,Y,
862974,ELL9453,Autumn Ratliff,U4753,Tylenol,"Pharmacy, Health and Wellness",Affirm Monthly Payments,2,66,2021-09-12 23:01,Costa Rica,San Jose,walmart.cn,TFBWJINJHH,Y,
814056,KUN8894,Cedric Velazquez,N2376,Xbox,Toys and Video Games,Credit Card,4,122,2021-07-25 20:29,Tanzania,Dar es Salaam,walmart.ca,VLQIGRPRJP,N,authentication denied 
133185,TFL7182,Allistair Lindsey,E1875,Tylenol,"Pharmacy, Health and Wellness",Gift Card,8,179,2021-02-16 19:52,Kenya,Nairobi,walmart.cn,LUWGQMUKMP,Y,
825655,VIZ2217,Nicholas Fox,G4711,Tire,Automotive,Affirm Monthly Payments,7,139,2021-05-22 18:46,Canada,Toronto,etsy.com,UONIZDQMEM,Y,
216351,TDP3821,Aladdin Mclean,S3828,Towel,Household Essentials,Debit Card,4,113,2021-04-01 3:22,Uganda,Kampala,alibaba.com,IYFSVCTLSS,Y,
982070,HNC4158,Bo Harper,U6455,Jack,Automotive,Gift Card,7,76,2021-12-21 4:50,Swaziland,Mbabane,ebay.com,AWNFTPRIUW,Y,
169457,HRM1358,Lydia Burnett,W1571,Phone,Electronics,Benefit Card,3,272,2021-12-24 4:29,Namibia,Windhoek,walmart.com.mx,KXHDGLEITN,N,low balance 
112992,YFO6586,Jeanette Herrera,C3459,Diapers,Baby,Credit Card,7,71,2021-01-08 0:17,Chile,Santiago,ebay.com,NNQUXQRUEW,Y,
817100,NWI1882,Leila Mendez,I9036,Cough Drops,"Pharmacy, Health and Wellness",Electronic Benefits Transfer (EBT),8,14,2021-09-05 2:23,El Salvador,San Salvador,samsclub.com,NLQVWYOIDU,Y,
830108,YDD5759,Xyla Levine,M2352,Cereal,Grocery,Credit Card,2,105,2021-05-09 22:44,Lesotho,Maseru,walmart.ca,GBCAQIDFNJ,N,billing address not matching
809338,LNM9922,Noel Miles,I4691,Saw,Home Improvement,Electronic Benefits Transfer (EBT),7,96,2021-11-01 18:39,Lesotho,Maseru,amazon.com,LYCVCSGOMJ,N,invalid pin
477455,KAH7769,Reece Garner,I5499,Barbie,Toys and Video Games,Paypal,9,36,2021-08-15 11:57,Nigeria,Lagos,massmart.co.za,NUXUEVJHJC,N,billing address not matching
909939,PFB1336,Yolanda Benson,B7611,Jack,Automotive,Affirm Monthly Payments,7,34,2021-03-17 17:55,Ghana,Accra,walmart.com.mx,VMOIMDJLVB,N,billing address not matching
984355,ZVH1855,Stone Merritt,G3737,Collar,Pets,Paypal,7,94,2021-03-04 16:14,Swaziland,Mbabane,samsclub.com,QRKNPKWAGB,N,authentication denied 
104582,MLQ7232,Glenna Collins,A4322,Tire,Automotive,Paypal,4,210,2021-01-24 11:08,Ghana,Accra,amazon.com,QMQDWKBMTU,N,insufficient fund
214415,FIL0947,Scott Conner,U3825,Hammer,Home Improvement,Credit Card,1,257,2021-10-22 15:40,India,Mumbai,walmart.com.mx,ILRKNBFMIS,N,insufficient fund
357363,CYS6640,Reuben Contreras,X8711,Monopoly,Toys and Video Games,Benefit Card,3,294,2021-05-21 11:19,Mozambique,Maputo,flipcart.com,VGWTGDGMOI,N,billing address not matching
349312,UBL6656,Clarke Mayo,X1974,Table,Home Furniture and Appliances ,Affirm Monthly Payments,3,64,2021-10-12 14:17,Tanzania,Dar es Salaam,shopify.com,MIRDTBPNDL,N,incorrect card number 
479292,BTH3597,Chancellor Robertson,V1772,Seeds,Patio and Garden,Affirm Monthly Payments,7,196,2021-04-29 11:16,Namibia,Windhoek,amazon.com,NNPCKIMYXW,N,invalid expiration date 
602574,TVX4611,Althea Lane,F3442,Razor,Beauty and Personal Care,Paypal,8,14,2021-12-23 20:04,Tanzania,Dar es Salaam,amazon.com,ZWGFNPVWCJ,Y,
248540,UCK4365,Lucy Hendricks,D3181,Xbox,Toys and Video Games,Electronic Benefits Transfer (EBT),1,5,2021-10-29 19:34,Kenya,Nairobi,amazon.com,BQDIUJKJBS,N,invalid pin
154587,TAK8655,Jacqueline Horton,C4138,Chew Toy,Pets,Electronic Benefits Transfer (EBT),3,24,2021-11-13 9:05,Kenya,Nairobi,flipcart.com,XLXGQTSYVP,N,incorrect card number 
669753,OPR2581,Maris Landry,J5316,Tylenol,"Pharmacy, Health and Wellness",Paypal,5,150,2021-06-22 12:36,Nicaragua,Managua,shopify.com,BGCVRDJGQO,N,invalid pin
877859,QBW1027,Wesley Aguilar,M2686,Blanket,Household Essentials,Affirm Monthly Payments,7,31,2021-09-14 5:39,Swaziland,Mbabane,flipcart.com,YNUFSVVGHE,Y,
346540,CKJ0256,Dean Howard,L6767,Blender,Home Furniture and Appliances ,Gift Card,4,164,2021-09-12 5:57,China,Beijing,etsy.com,WNVQCNBWSC,N,billing address not matching
858058,MVR1581,TaShya Wells,F2218,Basketball,Sports and Outdoors,Gift Card,3,81,2021-05-01 2:15,United States,Bentonville,walmart.us,DVNHIBXUOW,Y,
894922,CMU0946,Rogan Cunningham,W2093,Diapers,Baby,Benefit Card,4,285,2021-08-27 2:51,Swaziland,Mbabane,shopify.com,DGGBDEMTRG,Y,
750326,SDP8822,Tyler Pate,C5440,Hammer,Home Improvement,Benefit Card,8,295,2021-07-16 8:17,South Africa,Johannesburg,walmart.us,CGJTRTSYHK,Y,
308584,TYT6510,Evan Little,D3473,Cat Tower,Pets,Electronic Benefits Transfer (EBT),5,30,2021-04-09 19:23,Kenya,Nairobi,etsy.com,PUZGQQIEMV,N,low balance 
295910,IGP0665,Tanner Barton,A6724,Monopoly,Toys and Video Games,Paypal,3,81,2021-12-27 13:41,Uganda,Kampala,massmart.co.za,SUIOGWTPNN,Y,
972330,BPT4612,Oscar Bartlett,J8474,Apple,Grocery,Affirm Monthly Payments,4,47,2021-07-28 2:10,Uganda,Kampala,alibaba.com,FVAOKFUHNT,N,invalid pin
676676,VCW3351,Kyle Campos,E2618,Formula,Baby,Affirm Monthly Payments,3,246,2021-05-16 16:52,Chile,Santiago,lider.cl,YDJDMGFLBS,N,incorrect card number 
826555,AIP3652,Acton Price,E1040,Razor,Beauty and Personal Care,Debit Card,2,92,2021-02-17 15:04,India,Mumbai,samsclub.com,VSGHOKOBCQ,N,authentication denied 
916984,FVY1530,Lavinia Barton,K2831,Table,Home Furniture and Appliances ,Affirm Monthly Payments,4,249,2021-01-28 7:25,China,Beijing,massmart.co.za,QRQLIBIEWF,N,invalid CVV
119455,DYY3333,Blaze Gilbert,O3764,Hammer,Home Improvement,Benefit Card,7,220,2021-06-23 16:10,Ghana,Accra,flipcart.com,DSDVNEDEGB,Y,
868611,MGB4813,Aidan Olsen,N8788,Phone,Electronics,Affirm Monthly Payments,7,246,2021-10-20 19:01,Ghana,Accra,lider.cl,YLEAEFWNCO,N,authentication denied 
704485,LPM2147,Isadora Moreno,L7495,Hammer,Home Improvement,Paypal,2,93,2021-08-19 10:44,Ghana,Accra,etsy.com,AGFUXQKBHO,N,billing address not matching
899353,YCS7645,Carla Gentry,B3928,Razor,Beauty and Personal Care,Electronic Benefits Transfer (EBT),3,106,2021-11-06 6:23,Tanzania,Dar es Salaam,walmart.com.mx,WWVPSMEITJ,N,invalid expiration date 
922383,FPJ8346,Craig Horne,N5341,Diapers,Baby,Paypal,7,203,2021-09-30 14:55,Lesotho,Maseru,shopify.com,TPHWYTNSQF,Y,
339780,OHK2365,Hayley Johns,M5886,Blanket,Household Essentials,Credit Card,7,46,2021-10-07 16:05,Swaziland,Mbabane,lider.cl,RNRSCGFFBK,N,billing address not matching
256376,NKW9815,Winter Watts,I6510,Hammer,Home Improvement,Electronic Benefits Transfer (EBT),8,201,2021-05-07 14:40,Uganda,Kampala,lider.cl,SRGUFCPPNJ,N,billing address not matching
624505,JLR1947,Warren Mayer,D2894,Razor,Beauty and Personal Care,Electronic Benefits Transfer (EBT),6,205,2021-05-04 3:54,Honduras,Tegucigalpa,flipcart.com,RVCFCPKJPA,Y,
403018,CTQ2276,Martin Hickman,Q2228,Chew Toy,Pets,Paypal,8,84,2021-01-16 7:36,Nicaragua,Managua,ebay.com,JFTCCBPPJO,Y,
686930,NHF9768,Garth Bell,U1550,Table,Home Furniture and Appliances ,Credit Card,8,81,2021-06-08 6:37,Mozambique,Maputo,lider.cl,IJFHHOMMOB,N,insufficient fund
735431,JBU1747,Nathan Lyons,C7842,Xbox,Toys and Video Games,Affirm Monthly Payments,6,108,2021-02-05 16:36,Chile,Santiago,walmart.com.mx,PKOEMXJTMC,Y,
600519,ATG8138,Bryar Chambers,S3381,Bottle,Baby,Affirm Monthly Payments,3,285,2021-08-18 3:25,Malawi,Lilongwe,walmart.com.mx,VLNOXZERSN,N,invalid expiration date 
428651,ZLY3103,Amery Sanford,L5468,Monopoly,Toys and Video Games,Paypal,2,275,2021-10-31 13:08,Nigeria,Lagos,walmart.ca,PXFKQUOVGR,N,invalid expiration date 
531186,RDP6318,Gary Burton,O1059,Razor,Beauty and Personal Care,Debit Card,5,204,2021-02-16 12:47,Swaziland,Mbabane,walmart.com.mx,OFZPKCYLVT,N,insufficient fund
263780,ZQW9255,Kylee Walsh,A1872,Jack,Automotive,Benefit Card,8,34,2021-08-20 10:34,India,Mumbai,amazon.com,FIXPAJHKBD,Y,
922489,UTV4506,Damian Davidson,B4865,Tylenol,"Pharmacy, Health and Wellness",Gift Card,9,222,2021-10-11 1:12,Mozambique,Maputo,shopify.com,RJCCOWERXY,Y,
965374,BZQ5162,Karleigh Sosa,G5252,Table,Home Furniture and Appliances ,Electronic Benefits Transfer (EBT),9,207,2021-03-04 14:09,Lesotho,Maseru,etsy.com,LOLJJWYDEU,Y,
851258,VYE6169,Farrah Wise,V5459,Table,Home Furniture and Appliances ,Benefit Card,5,38,2021-03-18 17:57,Namibia,Windhoek,walmart.ca,FVPNIUUOBG,Y,
802296,QJL1312,Teagan Burke,P4776,Phone,Electronics,Paypal,5,225,2021-01-28 15:19,Mexico,Mexico City,etsy.com,MZHTXYUWUK,N,billing address not matching
403182,PUX9270,Daryl Henry,S4808,Chair,Home Furniture and Appliances ,Credit Card,4,269,2021-03-01 10:34,Botswana,Gaborone,amazon.com,SVTMBJPWQB,N,invalid expiration date 
614501,FDE4980,Igor Palmer,K4707,Cereal,Grocery,Debit Card,5,287,2021-12-10 9:52,Ghana,Accra,flipcart.com,OVBGARRGSG,N,invalid pin
456424,VSY3990,Kevin Serrano,Q3202,Razor,Beauty and Personal Care,Credit Card,5,102,2021-05-02 4:59,Mozambique,Maputo,amazon.com,SFQBBLRMJL,N,invalid CVV
346724,IXH1120,Caldwell Chang,R6567,Blender,Home Furniture and Appliances ,Debit Card,4,14,2021-01-01 17:09,Namibia,Windhoek,walmart.us,UYWMCEPSKT,N,billing address not matching
806296,MTY2195,Ebony Garner,M7187,Cushion,Automotive,Paypal,8,16,2021-09-05 2:43,United States,Bentonville,lider.cl,HEGYDGNPOV,Y,
158039,EZQ2950,Halee Lott,G1994,Towel,Household Essentials,Gift Card,8,71,2021-07-01 0:31,India,Mumbai,alibaba.com,QABJAGKYKH,N,incorrect card number 
548798,KJR1760,Delilah West,F2036,Seeds,Patio and Garden,Debit Card,3,153,2021-04-25 2:40,Kenya,Nairobi,walmart.cn,ZJPJNZSNLH,Y,
293974,KJR6896,Dean George,Y8376,Diapers,Baby,Paypal,4,268,2021-08-25 1:18,Zambia,Lusaka,flipcart.com,KVBJIXGVAV,N,invalid pin
850446,RMZ7646,Xanthus Hensley,T1867,Cat Tower,Pets,Benefit Card,4,291,2021-03-13 22:35,Malawi,Lilongwe,samsclub.com,KUORCHCPPQ,N,invalid CVV
163717,GST1218,Mira Lloyd,O2647,Tire,Automotive,Credit Card,3,78,2021-04-03 23:24,Uganda,Kampala,walmart.ca,WYUOSNTWFH,N,invalid CVV
322474,XDK2306,Theodore Wyatt,X4635,Chair,Home Furniture and Appliances ,Benefit Card,9,38,2021-07-31 7:52,United States,Bentonville,walmart.us,HJEKHYQNNA,N,invalid CVV
153528,QYL5144,Leah Mcclain,Z6345,Soap,Beauty and Personal Care,Electronic Benefits Transfer (EBT),8,204,2021-01-02 4:27,Costa Rica,San Jose,walmart.us,PYTDHQIEGD,Y,
456388,ZRE8665,Larissa English,I7787,Barbie,Toys and Video Games,Affirm Monthly Payments,9,148,2021-08-20 16:39,China,Beijing,massmart.co.za,XNMFOAKSTP,N,insufficient fund
862078,JPD8763,Chadwick Higgins,T4287,Chair Cover,Patio and Garden,Credit Card,4,136,2021-03-13 23:53,South Africa,Johannesburg,shopify.com,IQJRUEKZOB,Y,
901260,AXY1213,Linus Merrill,T4372,Jack,Automotive,Affirm Monthly Payments,4,173,2021-03-04 13:57,South Africa,Johannesburg,ebay.com,DVELOTQBFZ,Y,
696303,MIN4625,Ciaran Byrd,F8715,Hammer,Home Improvement,Paypal,8,214,2021-02-13 14:06,Chile,Santiago,walmart.ca,OOSPIPIMWK,Y,
881183,LHD6710,Bertha Beach,R6384,Table,Home Furniture and Appliances ,Electronic Benefits Transfer (EBT),6,72,2021-06-09 1:09,El Salvador,San Salvador,walmart.cn,NIPEFKDIHE,Y,
210840,KQM7586,Ainsley Burton,D3172,Barbie,Toys and Video Games,Benefit Card,5,113,2021-10-02 17:35,Chile,Santiago,massmart.co.za,HTTTKZGABY,N,invalid CVV
530528,HGL2639,Chantale Reed,F4835,Tire,Automotive,Debit Card,6,33,2021-10-05 3:03,China,Beijing,walmart.us,BGKLPFTXVK,Y,
337157,BMZ8888,Yeo Higgins,V4814,Bottle,Baby,Paypal,9,113,2021-09-18 10:33,Guatemala,Guatemala City,etsy.com,VBQYYUTMIF,N,low balance 
641657,WIR4090,Kuame Rocha,G2702,Cough Drops,"Pharmacy, Health and Wellness",Benefit Card,5,256,2021-12-21 13:45,Chile,Santiago,walmart.com.mx,AFKSQQFCRZ,N,billing address not matching
236458,ZMO7287,Cooper York,B5448,Seeds,Patio and Garden,Electronic Benefits Transfer (EBT),5,134,2021-02-14 9:58,Lesotho,Maseru,ebay.com,TZOWOSOPPR,N,authentication denied 
663247,VXF8376,Vance Mays,M2596,Soccerball,Sports and Outdoors,Debit Card,6,276,2021-12-18 16:08,Namibia,Windhoek,lider.cl,JLMPXMBYDP,N,insufficient fund
593297,RWJ8242,Juliet Monroe,J7975,Razor,Beauty and Personal Care,Affirm Monthly Payments,4,77,2021-03-21 8:58,United States,Bentonville,shopify.com,UEQTVEJHYW,N,authentication denied 
629597,NGW8221,Melyssa Shields,E8547,Pants,Apparels,Electronic Benefits Transfer (EBT),5,22,2021-11-15 13:49,India,Mumbai,amazon.com,FYLFYNBHXC,Y,
789322,DPW5317,Donna Tanner,J3136,Bread,Grocery,Electronic Benefits Transfer (EBT),2,10,2021-08-04 5:35,Nicaragua,Managua,walmart.ca,DCEFPOPPOI,N,insufficient fund
717515,TMV8875,Chaim Tucker,U8667,Chair,Home Furniture and Appliances ,Gift Card,6,280,2021-05-15 22:40,South Africa,Johannesburg,walmart.com.mx,IGVYYMNASS,N,low balance 
720837,YDW6222,Tyrone Hicks,W0573,Toolbelt,Home Improvement,Affirm Monthly Payments,4,217,2021-06-04 22:27,Botswana,Gaborone,amazon.com,KUQSIWUFRI,Y,
970524,YNV4555,Uriah Moody,Y2250,Shirt,Apparels,Debit Card,3,103,2021-07-17 0:16,Botswana,Gaborone,etsy.com,OBSUAYUEHG,N,insufficient fund
